landuse,name,geometry,city
flowerbed,,"POLYGON ((-123.054938 49.218573, -123.054949 49.218592, -123.055045 49.218546, -123.054998 49.21851, -123.05499 49.218515, -123.055028 49.218544, -123.05497 49.218573, -123.054958 49.218563, -123.054938 49.218573))","Vancouver, British Columbia, Canada"
flowerbed,,"POLYGON ((-123.055002 49.218489, -123.054987 49.218476, -123.054925 49.218508, -123.054935 49.218523, -123.054974 49.218503, -123.055002 49.218489))","Vancouver, British Columbia, Canada"
flowerbed,,"POLYGON ((-123.054935 49.218558, -123.054935 49.218551, -123.054941 49.218542, -123.054951 49.218551, -123.054935 49.218558))","Vancouver, British Columbia, Canada"
retail,,"POLYGON ((-123.121886 49.257077, -123.120228 49.257055, -123.1202 49.257056, -123.120172 49.257061, -123.120146 49.257077, -123.120134 49.257096, -123.12013 49.257191, -123.120165 49.257212, -123.12016 49.257365, -123.120218 49.25738, -123.120772 49.257386, -123.12077 49.257447, -123.121078 49.25745, -123.121079 49.257385, -123.121947 49.257398, -123.121957 49.257232, -123.121992 49.257221, -123.121994 49.257134, -123.121984 49.257113, -123.121958 49.257093, -123.121929 49.257082, -123.121886 49.257077))","Vancouver, British Columbia, Canada"
residential,,"POLYGON ((-123.098374 49.256617, -123.098346 49.256608, -123.098256 49.256606, -123.098222 49.256619, -123.096651 49.256594, -123.096375 49.256589, -123.093891 49.256546, -123.093643 49.256546, -123.092287 49.256523, -123.09227 49.256894, -123.092397 49.256897, -123.092397 49.256951, -123.092605 49.256954, -123.092597 49.257216, -123.092653 49.257221, -123.092816 49.257252, -123.09349 49.25728, -123.093536 49.2573, -123.093995 49.257319, -123.094025 49.257304, -123.096284 49.2574, -123.096725 49.257408, -123.097312 49.257417, -123.097318 49.256962, -123.098301 49.257001, -123.098352 49.256989, -123.098366 49.256737, -123.0984 49.256718, -123.0984 49.256656, -123.098392 49.256632, -123.098374 49.256617))","Vancouver, British Columbia, Canada"
retail,,"POLYGON ((-123.16789 49.257538, -123.168258 49.257541, -123.168299 49.257538, -123.168327 49.257523, -123.16834 49.257504, -123.168343 49.257446, -123.168333 49.257329, -123.168307 49.25719, -123.1683 49.257173, -123.16828 49.257159, -123.168252 49.257154, -123.167898 49.25715, -123.167868 49.257153, -123.167846 49.257161, -123.167833 49.257182, -123.167825 49.257487, -123.167834 49.257514, -123.167855 49.257526, -123.16789 49.257538))","Vancouver, British Columbia, Canada"
retail,,"POLYGON ((-123.164805 49.257692, -123.164792 49.257689, -123.16448 49.257622, -123.164463 49.257925, -123.164768 49.257928, -123.164828 49.257916, -123.164845 49.257748, -123.164843 49.257727, -123.164828 49.257707, -123.164805 49.257692))","Vancouver, British Columbia, Canada"
retail,,"POLYGON ((-123.168567 49.257804, -123.168531 49.257814, -123.168508 49.25783, -123.168498 49.257853, -123.168488 49.258184, -123.168527 49.2582, -123.16903 49.258207, -123.169026 49.257813, -123.168567 49.257804))","Vancouver, British Columbia, Canada"
construction,Claridge House,"POLYGON ((-123.115882 49.233379, -123.115395 49.23337, -123.115428 49.232616, -123.115915 49.232625, -123.115882 49.233379))","Vancouver, British Columbia, Canada"
construction,,"POLYGON ((-123.116154 49.239446, -123.116608 49.239229, -123.116812 49.23941, -123.116358 49.239628, -123.116154 49.239446))","Vancouver, British Columbia, Canada"
construction,,"POLYGON ((-123.117575 49.223508, -123.11765 49.221848, -123.118181 49.221877, -123.118142 49.223506, -123.117575 49.223508))","Vancouver, British Columbia, Canada"
construction,,"POLYGON ((-123.117423 49.210574, -123.117893 49.210578, -123.117871 49.21135, -123.117388 49.211342, -123.117423 49.210574))","Vancouver, British Columbia, Canada"
construction,,"POLYGON ((-123.117437 49.208606, -123.117449 49.208322, -123.11812 49.208334, -123.118107 49.208618, -123.117437 49.208606))","Vancouver, British Columbia, Canada"
construction,,"POLYGON ((-123.118898 49.20906, -123.118223 49.209046, -123.118255 49.208371, -123.11893 49.208384, -123.118898 49.20906))","Vancouver, British Columbia, Canada"
construction,,"POLYGON ((-123.10071 49.253818, -123.100722 49.253459, -123.100232 49.253452, -123.10022 49.253811, -123.10071 49.253818))","Vancouver, British Columbia, Canada"
retail,,"POLYGON ((-123.100663 49.253036, -123.100704 49.253018, -123.10077 49.253018, -123.100785 49.253022, -123.100805 49.253032, -123.10082 49.253044, -123.100829 49.253057, -123.10083 49.253071, -123.10082 49.253279, -123.100811 49.253288, -123.100792 49.253302, -123.100786 49.253314, -123.100783 49.253395, -123.100777 49.253403, -123.100748 49.253411, -123.100724 49.253418, -123.100726 49.25346, -123.100745 49.253463, -123.100763 49.253466, -123.100774 49.253471, -123.100781 49.253478, -123.100764 49.253827, -123.100751 49.253844, -123.100733 49.253854, -123.100701 49.25386, -123.100603 49.253858, -123.100568 49.25384, -123.100233 49.253836, -123.100202 49.253794, -123.100215 49.253421, -123.100158 49.25342, -123.10017 49.253028, -123.100659 49.253036, -123.100663 49.253036))","Vancouver, British Columbia, Canada"
retail,,"POLYGON ((-123.100866 49.252012, -123.100865 49.252019, -123.100856 49.252031, -123.100834 49.252044, -123.100803 49.25205, -123.100788 49.252051, -123.100726 49.252052, -123.100694 49.252044, -123.100378 49.252036, -123.100362 49.252028, -123.100349 49.25201, -123.100346 49.252, -123.100312 49.252, -123.100324 49.251618, -123.100336 49.251256, -123.100374 49.251258, -123.100385 49.251236, -123.100397 49.251222, -123.100406 49.251217, -123.100415 49.251215, -123.10072 49.251221, -123.100754 49.251209, -123.100823 49.25121, -123.100862 49.251216, -123.100881 49.251226, -123.100893 49.251243, -123.100899 49.25126, -123.100883 49.251473, -123.100849 49.251502, -123.100838 49.251944, -123.100867 49.251967, -123.100866 49.252012))","Vancouver, British Columbia, Canada"
commercial,,"POLYGON ((-123.10023 49.253936, -123.100563 49.253938, -123.100601 49.25392, -123.1007 49.253922, -123.100725 49.253928, -123.100735 49.253932, -123.100757 49.253951, -123.100763 49.253973, -123.100762 49.253995, -123.100759 49.25403, -123.100746 49.254226, -123.100745 49.254407, -123.100754 49.254509, -123.100761 49.25453, -123.100796 49.254552, -123.100806 49.254566, -123.100807 49.254569, -123.100844 49.254696, -123.100838 49.254721, -123.100822 49.254737, -123.100807 49.254741, -123.100794 49.254746, -123.100756 49.254748, -123.10072 49.254748, -123.100179 49.254736, -123.10023 49.253936))","Vancouver, British Columbia, Canada"
construction,,"POLYGON ((-123.059278 49.262113, -123.059284 49.261783, -123.058752 49.261778, -123.058741 49.26211, -123.059278 49.262113))","Vancouver, British Columbia, Canada"
construction,,"POLYGON ((-123.051719 49.239464, -123.051278 49.239264, -123.051054 49.239483, -123.051488 49.239674, -123.051632 49.23954, -123.051719 49.239464))","Vancouver, British Columbia, Canada"
residential,,"POLYGON ((-123.085412 49.260561, -123.085384 49.260555, -123.085362 49.260542, -123.085348 49.26052, -123.085361 49.259784, -123.085374 49.259766, -123.085392 49.259757, -123.085422 49.259752, -123.087124 49.259763, -123.087149 49.25977, -123.087178 49.259789, -123.087187 49.259808, -123.087166 49.260532, -123.087156 49.260554, -123.087138 49.260564, -123.087106 49.260575, -123.085412 49.260561))","Vancouver, British Columbia, Canada"
residential,,"POLYGON ((-123.085191 49.259746, -123.085221 49.259753, -123.085242 49.259768, -123.085248 49.259785, -123.085239 49.260507, -123.085226 49.260537, -123.085205 49.260552, -123.085151 49.26056, -123.083482 49.260546, -123.083452 49.26054, -123.083426 49.260525, -123.083415 49.260504, -123.083428 49.259781, -123.083442 49.259752, -123.083464 49.259739, -123.083502 49.259734, -123.085191 49.259746))","Vancouver, British Columbia, Canada"
construction,,"POLYGON ((-123.057909 49.242783, -123.05757 49.242626, -123.057857 49.24236, -123.058196 49.242517, -123.057909 49.242783))","Vancouver, British Columbia, Canada"
construction,,"POLYGON ((-123.087506 49.260528, -123.087511 49.260186, -123.08736 49.260185, -123.087355 49.260527, -123.087506 49.260528))","Vancouver, British Columbia, Canada"
residential,,"POLYGON ((-123.023921 49.221862, -123.024273 49.221874, -123.024674 49.221893, -123.025071 49.221938, -123.025433 49.221996, -123.025767 49.22207, -123.025833 49.222087, -123.026066 49.222176, -123.026148 49.222166, -123.026313 49.221915, -123.026316 49.221896, -123.02631 49.221882, -123.026299 49.221869, -123.026265 49.221852, -123.026317 49.221782, -123.026348 49.221787, -123.026369 49.221785, -123.026389 49.221778, -123.026404 49.221767, -123.0266 49.221464, -123.026665 49.221348, -123.02671 49.221206, -123.02668 49.220883, -123.026662 49.220686, -123.026612 49.220551, -123.026438 49.220328, -123.026393 49.22027, -123.026311 49.22024, -123.026215 49.22023, -123.023907 49.220228, -123.023921 49.221862))","Vancouver, British Columbia, Canada"
residential,Solar West,"POLYGON ((-123.023945 49.220104, -123.026243 49.220105, -123.026259 49.220102, -123.026276 49.220095, -123.026289 49.220085, -123.026307 49.220041, -123.026328 49.220014, -123.026348 49.21995, -123.02684 49.219773, -123.027001 49.219676, -123.027407 49.219528, -123.027863 49.219259, -123.027933 49.219093, -123.027795 49.218996, -123.027232 49.219029, -123.026972 49.219019, -123.026471 49.218946, -123.026115 49.21886, -123.025753 49.21869, -123.025378 49.218439, -123.025412 49.218417, -123.025181 49.218193, -123.025104 49.218083, -123.02503 49.217932, -123.024969 49.217548, -123.023969 49.217565, -123.023879 49.220073, -123.02389 49.220087, -123.023913 49.220099, -123.023945 49.220104))","Vancouver, British Columbia, Canada"
residential,The Meadows,"POLYGON ((-123.02523 49.217597, -123.027004 49.217585, -123.027588 49.21872, -123.027172 49.218808, -123.02672 49.218784, -123.026486 49.218738, -123.026118 49.218616, -123.025957 49.218542, -123.025719 49.218388, -123.025639 49.218313, -123.025421 49.218094, -123.025288 49.217824, -123.02523 49.217597))","Vancouver, British Columbia, Canada"
residential,Earl Adams Village,"POLYGON ((-123.025345 49.216161, -123.025832 49.216326, -123.026726 49.216373, -123.026986 49.216245, -123.027275 49.21591, -123.027184 49.215814, -123.027706 49.213928, -123.027165 49.213912, -123.026642 49.21404, -123.025663 49.214173, -123.025721 49.214404, -123.025738 49.214587, -123.025731 49.214804, -123.02571 49.215052, -123.025661 49.215284, -123.025589 49.215507, -123.025402 49.215919, -123.025345 49.216161))","Vancouver, British Columbia, Canada"
residential,La Petite Maison Co-Op,"POLYGON ((-123.02523 49.217597, -123.027004 49.217585, -123.027069 49.216651, -123.025273 49.216504, -123.02523 49.216603, -123.02523 49.217597))","Vancouver, British Columbia, Canada"
residential,Uplands,"POLYGON ((-123.023967 49.217389, -123.024993 49.217395, -123.024994 49.216719, -123.025039 49.216167, -123.02507 49.216032, -123.025309 49.215491, -123.025436 49.215113, -123.02545 49.214891, -123.023997 49.214889, -123.023998 49.216028, -123.023967 49.217389))","Vancouver, British Columbia, Canada"
residential,The Woodlands,"POLYGON ((-123.023904 49.214706, -123.023908 49.214723, -123.023925 49.214739, -123.023949 49.214749, -123.023972 49.214755, -123.025436 49.214771, -123.025437 49.214388, -123.025304 49.213908, -123.02495 49.2129, -123.024938 49.212438, -123.025024 49.212257, -123.025342 49.211933, -123.026461 49.211408, -123.026627 49.211206, -123.026282 49.211183, -123.024444 49.211358, -123.02407 49.21131, -123.024 49.211559, -123.023942 49.211767, -123.023903 49.211964, -123.023872 49.212221, -123.023862 49.212553, -123.02388 49.213306, -123.023904 49.214706))","Vancouver, British Columbia, Canada"
residential,Matheson Heights Housing Co-op,"POLYGON ((-123.026953 49.211489, -123.02721 49.212183, -123.027531 49.212855, -123.027582 49.213188, -123.027479 49.21345, -123.027298 49.213593, -123.026986 49.213733, -123.026674 49.213815, -123.026319 49.213838, -123.026041 49.213795, -123.025892 49.213757, -123.025489 49.213831, -123.025306 49.213267, -123.025206 49.212897, -123.025191 49.212734, -123.025184 49.212658, -123.025222 49.212369, -123.025345 49.212185, -123.025586 49.211998, -123.026111 49.211765, -123.026607 49.211541, -123.026874 49.211421, -123.026953 49.211489))","Vancouver, British Columbia, Canada"
construction,Kamloops St and Hastings St Plaza,"POLYGON ((-123.05467 49.281054, -123.0546 49.281054, -123.054565 49.281054, -123.054565 49.28104, -123.054537 49.280846, -123.054578 49.280826, -123.054611 49.280778, -123.054612 49.280747, -123.054672 49.280747, -123.054672 49.280772, -123.054671 49.281009, -123.05467 49.28104, -123.05467 49.281054))","Vancouver, British Columbia, Canada"
forest,,"POLYGON ((-123.087356 49.232088, -123.087298 49.232106, -123.087241 49.232118, -123.087177 49.232135, -123.087147 49.232165, -123.087151 49.232195, -123.087212 49.232196, -123.087251 49.232223, -123.087274 49.232245, -123.08732 49.232226, -123.087303 49.232181, -123.08733 49.232163, -123.087362 49.232154, -123.08738 49.232116, -123.087356 49.232088))","Vancouver, British Columbia, Canada"
forest,,"POLYGON ((-123.086353 49.232279, -123.086294 49.232301, -123.086245 49.23233, -123.086234 49.232352, -123.086244 49.232381, -123.086244 49.232396, -123.086282 49.23242, -123.08636 49.232412, -123.086427 49.232384, -123.08647 49.232352, -123.086461 49.232308, -123.086437 49.232286, -123.086394 49.23228, -123.086353 49.232279))","Vancouver, British Columbia, Canada"
recreation_ground,,"POLYGON ((-123.106698 49.247666, -123.106309 49.247659, -123.106326 49.247272, -123.10671 49.247279, -123.106698 49.247666))","Vancouver, British Columbia, Canada"
religious,,"POLYGON ((-123.041919 49.222354, -123.041931 49.222017, -123.041348 49.222006, -123.041326 49.222355, -123.041919 49.222354))","Vancouver, British Columbia, Canada"
religious,,"POLYGON ((-123.042635 49.221649, -123.042643 49.22145, -123.042035 49.221438, -123.042038 49.221646, -123.042635 49.221649))","Vancouver, British Columbia, Canada"
religious,,"POLYGON ((-123.040826 49.225864, -123.040834 49.225583, -123.039846 49.225572, -123.039839 49.225853, -123.040826 49.225864))","Vancouver, British Columbia, Canada"
religious,,"POLYGON ((-123.041246 49.22463, -123.041261 49.22425, -123.042039 49.224262, -123.042502 49.224257, -123.042487 49.224629, -123.041246 49.22463))","Vancouver, British Columbia, Canada"
construction,,"POLYGON ((-123.078714 49.269513, -123.07769 49.2695, -123.077707 49.268875, -123.078732 49.268887, -123.078714 49.269513))","Vancouver, British Columbia, Canada"
construction,,"POLYGON ((-123.109083 49.233752, -123.109104 49.233411, -123.108583 49.233397, -123.108562 49.233738, -123.109083 49.233752))","Vancouver, British Columbia, Canada"
religious,,"POLYGON ((-123.088106 49.22707, -123.08864 49.227083, -123.088633 49.227267, -123.088086 49.227251, -123.088088 49.227139, -123.088094 49.227084, -123.088106 49.22707))","Vancouver, British Columbia, Canada"
religious,,"POLYGON ((-123.087648 49.224415, -123.087658 49.224033, -123.087943 49.224038, -123.08793 49.224414, -123.087648 49.224415))","Vancouver, British Columbia, Canada"
religious,,"POLYGON ((-123.091626 49.223115, -123.091585 49.223088, -123.09159 49.22276, -123.091867 49.222766, -123.091857 49.223122, -123.091626 49.223115))","Vancouver, British Columbia, Canada"
religious,,"POLYGON ((-123.092633 49.224831, -123.092641 49.224619, -123.092641 49.224611, -123.09261 49.224611, -123.092606 49.2246, -123.092597 49.224589, -123.09258 49.224583, -123.092141 49.224587, -123.092119 49.224593, -123.092096 49.224607, -123.09208 49.224628, -123.092079 49.224652, -123.092072 49.224668, -123.092051 49.224692, -123.09205 49.224824, -123.092633 49.224831))","Vancouver, British Columbia, Canada"
retail,,"POLYGON ((-123.091354 49.228209, -123.091429 49.22821, -123.091435 49.22822, -123.091447 49.228241, -123.091453 49.228245, -123.091472 49.22825, -123.091661 49.228255, -123.091674 49.227842, -123.091686 49.22744, -123.091474 49.227437, -123.09146 49.227441, -123.091448 49.227449, -123.091444 49.227458, -123.0914 49.227458, -123.091372 49.227457, -123.091367 49.227448, -123.091357 49.227442, -123.091342 49.227439, -123.090971 49.227425, -123.090938 49.227415, -123.090904 49.227414, -123.090874 49.227418, -123.090854 49.227425, -123.090834 49.227435, -123.090819 49.227451, -123.090812 49.227467, -123.090813 49.227498, -123.090817 49.227504, -123.090841 49.22752, -123.090843 49.227529, -123.090828 49.2282, -123.090834 49.228213, -123.090842 49.228223, -123.090857 49.228233, -123.090882 49.228239, -123.091319 49.228245, -123.091332 49.228241, -123.091343 49.228235, -123.091351 49.228219, -123.091354 49.228209))","Vancouver, British Columbia, Canada"
